Fréquence (Hz)	Niveau (dB)
16847,039795	-98,568466
16849,731445	-99,524437
16852,423096	-99,348244
16855,114746	-99,448334
16857,806396	-100,408089
16860,498047	-99,652901
16863,189697	-98,677460
16865,881348	-99,177048
16868,572998	-99,983406
16871,264648	-97,883331
16873,956299	-98,149292
16876,647949	-98,484879
16879,339600	-99,434090
16882,031250	-100,166382
16884,722900	-97,648987
16887,414551	-97,996109
16890,106201	-98,744171
16892,797852	-97,574997
16895,489502	-99,475464
16898,181152	-98,406357
16900,872803	-98,593422
16903,564453	-99,210205
16906,256104	-99,916061
16908,947754	-99,554642
16911,639404	-98,760010
16914,331055	-98,219116
16917,022705	-98,020035
16919,714355	-99,203751
16922,406006	-98,927132
16925,097656	-99,237679
16927,789307	-97,461891
16930,480957	-97,861244
16933,172607	-97,696480
16935,864258	-97,810020
16938,555908	-98,356514
16941,247559	-98,528046
16943,939209	-97,984085
16946,630859	-98,750221
16949,322510	-98,866119
16952,014160	-98,361931
16954,705811	-99,528893
16957,397461	-99,307274
16960,089111	-99,269737
16962,780762	-98,352684
16965,472412	-98,563240
16968,164063	-98,764328
16970,855713	-99,129715
16973,547363	-100,104919
16976,239014	-98,192574
16978,930664	-99,122551
16981,622314	-99,123863
16984,313965	-98,940163
16987,005615	-98,072067
16989,697266	-98,262024
16992,388916	-98,395294
16995,080566	-98,032623
16997,772217	-97,800278
17000,463867	-98,426773
17003,155518	-98,036316
17005,847168	-97,384911
17008,538818	-98,270760
17011,230469	-97,131104
17013,922119	-96,846100
17016,613770	-97,070763
17019,305420	-98,236679
17021,997070	-98,063782
17024,688721	-97,792152
17027,380371	-98,155914
17030,072021	-97,955528
17032,763672	-97,863098
17035,455322	-98,510277
17038,146973	-97,856750
17040,838623	-97,935455
17043,530273	-97,840797
17046,221924	-99,399643
17048,913574	-98,849655
17051,605225	-99,310005
17054,296875	-98,809860
17056,988525	-98,496330
17059,680176	-99,282234
17062,371826	-99,917076
17065,063477	-98,975487
17067,755127	-97,586708
17070,446777	-98,674820
17073,138428	-100,131676
17075,830078	-100,019478
17078,521729	-99,346237
17081,213379	-98,299698
17083,905029	-98,235222
17086,596680	-99,173615
17089,288330	-99,853836
17091,979980	-99,158241
17094,671631	-98,870972
17097,363281	-99,918877
17100,054932	-98,639610
17102,746582	-98,355614
17105,438232	-97,529472
17108,129883	-98,268105
17110,821533	-97,841179
17113,513184	-97,447212
17116,204834	-97,827568
17118,896484	-98,149796
17121,588135	-99,313225
17124,279785	-98,108856
17126,971436	-99,241516
17129,663086	-98,836105
17132,354736	-97,587555
17135,046387	-98,615570
17137,738037	-98,989532
17140,429688	-100,178574
17143,121338	-99,486763
17145,812988	-97,789337
17148,504639	-97,643684
17151,196289	-97,444000
17153,887939	-97,064529
17156,579590	-98,993439
17159,271240	-98,331589
17161,962891	-97,747719
17164,654541	-98,045944
17167,346191	-98,633736
17170,037842	-98,033592
17172,729492	-97,985207
17175,421143	-99,076813
17178,112793	-98,165909
17180,804443	-98,011887
17183,496094	-97,709625
17186,187744	-98,873344
17188,879395	-101,014175
17191,571045	-99,911880
17194,262695	-100,122086
17196,954346	-98,006058
17199,645996	-97,500687
17202,337646	-97,962631
17205,029297	-97,996590
17207,720947	-98,933128
17210,412598	-98,857887
17213,104248	-98,539711
17215,795898	-98,035355
17218,487549	-99,227905
17221,179199	-99,514374
17223,870850	-98,222549
17226,562500	-98,753922
17229,254150	-98,838249
17231,945801	-97,978851
17234,637451	-98,541458
17237,329102	-98,507576
17240,020752	-99,200691
17242,712402	-99,650063
17245,404053	-98,967239
17248,095703	-98,413300
17250,787354	-98,790390
17253,479004	-99,899490
17256,170654	-100,029526
17258,862305	-100,129433
17261,553955	-99,244118
17264,245605	-99,401611
17266,937256	-99,835670
17269,628906	-100,537720
17272,320557	-99,309013
17275,012207	-99,150215
17277,703857	-99,552444
17280,395508	-98,138680
17283,087158	-97,617043
17285,778809	-97,910835
17288,470459	-97,676399
17291,162109	-99,006851
17293,853760	-99,190422
17296,545410	-99,295265
17299,237061	-97,428581
17301,928711	-98,165237
17304,620361	-98,267242
17307,312012	-98,894669
17310,003662	-98,638489
17312,695313	-99,105499
17315,386963	-97,645149
17318,078613	-97,066261
17320,770264	-97,277969
17323,461914	-97,640747
17326,153564	-99,181679
17328,845215	-98,973755
17331,536865	-98,473877
17334,228516	-98,589684
17336,920166	-97,844307
17339,611816	-96,631721
17342,303467	-97,934921
17344,995117	-100,296928
17347,686768	-99,530548
17350,378418	-98,572449
17353,070068	-99,071709
17355,761719	-99,169098
17358,453369	-100,108185
17361,145020	-99,644974
17363,836670	-100,111969
17366,528320	-99,247574
17369,219971	-98,199730
17371,911621	-98,872665
17374,603271	-99,394249
17377,294922	-100,363388
17379,986572	-100,092537
17382,678223	-99,253555
17385,369873	-99,139641
17388,061523	-99,127151
17390,753174	-98,548210
17393,444824	-99,049210
17396,136475	-99,927818
17398,828125	-99,163872
17401,519775	-99,688049
17404,211426	-99,477333
17406,903076	-98,531494
17409,594727	-98,570900
17412,286377	-98,351326
17414,978027	-98,154358
17417,669678	-98,027443
17420,361328	-98,372864
17423,052979	-98,656998
17425,744629	-98,247330
17428,436279	-99,510040
17431,127930	-99,151543
17433,819580	-99,455589
17436,511230	-100,758591
17439,202881	-99,261246
17441,894531	-98,016434
17444,586182	-99,669952
17447,277832	-98,810936
17449,969482	-98,665016
17452,661133	-98,315407
17455,352783	-98,365028
17458,044434	-98,321739
17460,736084	-98,730476
17463,427734	-98,648384
17466,119385	-98,438881
17468,811035	-98,638672
17471,502686	-98,066086
17474,194336	-99,088196
17476,885986	-99,718674
17479,577637	-99,745384
17482,269287	-97,897766
17484,960938	-98,694954
17487,652588	-99,375748
17490,344238	-100,249001
17493,035889	-99,573631
17495,727539	-98,352280
17498,419189	-98,260628
17501,110840	-98,761940
17503,802490	-99,183968
17506,494141	-99,223595
17509,185791	-97,104889
17511,877441	-97,708542
17514,569092	-100,307426
17517,260742	-99,053528
17519,952393	-98,244270
17522,644043	-97,659790
17525,335693	-98,654732
17528,027344	-99,041855
17530,718994	-98,939423
17533,410645	-99,199944
17536,102295	-99,487061
17538,793945	-99,467888
17541,485596	-99,557266
17544,177246	-98,766083
17546,868896	-97,339203
17549,560547	-98,344070
17552,252197	-100,713524
17554,943848	-100,454666
17557,635498	-100,422813
17560,327148	-98,893211
17563,018799	-98,919365
17565,710449	-99,121948
17568,402100	-100,034996
17571,093750	-98,684258
17573,785400	-99,193733
17576,477051	-98,805550
17579,168701	-98,780769
17581,860352	-99,302513
17584,552002	-98,260689
17587,243652	-99,200401
17589,935303	-100,907249
17592,626953	-98,874428
17595,318604	-98,918518
17598,010254	-99,472023
17600,701904	-100,135475
17603,393555	-100,547211
17606,085205	-99,346741
17608,776855	-98,421913
17611,468506	-98,902306
17614,160156	-98,977448
17616,851807	-98,587158
17619,543457	-97,921997
17622,235107	-98,121796
17624,926758	-98,073769
17627,618408	-98,596474
17630,310059	-99,728722
17633,001709	-98,994164
17635,693359	-97,522324
17638,385010	-98,810608
17641,076660	-99,431198
17643,768311	-97,670769
17646,459961	-98,008118
17649,151611	-99,070885
17651,843262	-99,041611
17654,534912	-99,515038
17657,226563	-100,671104
17659,918213	-100,053497
17662,609863	-98,844398
17665,301514	-99,509407
17667,993164	-99,955681
17670,684814	-98,162575
17673,376465	-98,751312
17676,068115	-98,487099
17678,759766	-99,106903
17681,451416	-99,386879
17684,143066	-98,421448
17686,834717	-99,525444
17689,526367	-100,687363
17692,218018	-99,477036
17694,909668	-98,739929
17697,601318	-99,639610
17700,292969	-99,652771
17702,984619	-99,238632
17705,676270	-99,000420
17708,367920	-99,573112
17711,059570	-99,997879
17713,751221	-101,007805
17716,442871	-100,344086
17719,134521	-98,996803
17721,826172	-97,818222
17724,517822	-99,372063
17727,209473	-100,251694
17729,901123	-100,229202
17732,592773	-99,421097
17735,284424	-99,590042
17737,976074	-98,549866
17740,667725	-98,818367
17743,359375	-99,901909
17746,051025	-99,378349
17748,742676	-99,319649
17751,434326	-100,009895
17754,125977	-100,091812
17756,817627	-99,402687
17759,509277	-98,697250
17762,200928	-99,203827
17764,892578	-99,062668
17767,584229	-98,419334
17770,275879	-99,112030
17772,967529	-99,408836
17775,659180	-99,870544
17778,350830	-100,284500
17781,042480	-99,780067
17783,734131	-99,166847
17786,425781	-100,329185
17789,117432	-100,224525
17791,809082	-97,909439
17794,500732	-97,961922
17797,192383	-100,761124
17799,884033	-100,502739
17802,575684	-98,848137
17805,267334	-99,446716
17807,958984	-99,658836
17810,650635	-98,971992
17813,342285	-99,739174
17816,033936	-99,988037
17818,725586	-99,644722
17821,417236	-99,964088
17824,108887	-99,601578
17826,800537	-100,764435
17829,492188	-99,954521
17832,183838	-99,438362
17834,875488	-100,212761
17837,567139	-100,169556
17840,258789	-98,361664
17842,950439	-98,715729
17845,642090	-99,381599
17848,333740	-99,599373
17851,025391	-99,221336
17853,717041	-98,825699
17856,408691	-99,602043
17859,100342	-98,909492
17861,791992	-99,082115
17864,483643	-100,148727
17867,175293	-99,172455
17869,866943	-99,092262
17872,558594	-99,966591
17875,250244	-99,803108
17877,941895	-100,078934
17880,633545	-100,278496
17883,325195	-100,048943
17886,016846	-99,388634
17888,708496	-99,051651
17891,400146	-101,312004
17894,091797	-99,775597
17896,783447	-99,384033
17899,475098	-100,306190
17902,166748	-99,956238
17904,858398	-99,025452
17907,550049	-98,424377
17910,241699	-99,266464
17912,933350	-99,946655
17915,625000	-100,678535
17918,316650	-100,370132
17921,008301	-98,644081
17923,699951	-99,841644
17926,391602	-100,199585
17929,083252	-100,108971
17931,774902	-98,740089
17934,466553	-100,242424
17937,158203	-100,318863
17939,849854	-99,171295
17942,541504	-100,596672
17945,233154	-100,590645
17947,924805	-99,780006
17950,616455	-100,110291
17953,308105	-99,878899
17955,999756	-98,811241
17958,691406	-100,431625
17961,383057	-101,926941
17964,074707	-100,932167
17966,766357	-100,945114
17969,458008	-99,306458
17972,149658	-99,926628
17974,841309	-100,184227
17977,532959	-98,629364
17980,224609	-100,022865
17982,916260	-101,098801
17985,607910	-99,946136
17988,299561	-101,339241
17990,991211	-99,860580
17993,682861	-99,534508
17996,374512	-99,036240
17999,066162	-99,636406
18001,757813	-100,220856
18004,449463	-98,975670
18007,141113	-98,372543
18009,832764	-99,170433
18012,524414	-100,275070
18015,216064	-101,239326
18017,907715	-99,689262
18020,599365	-99,039284
18023,291016	-100,229355
18025,982666	-100,077751
18028,674316	-98,895714
18031,365967	-100,563881
18034,057617	-99,368134
18036,749268	-100,382950
18039,440918	-100,569069
18042,132568	-100,806519
18044,824219	-99,833359
18047,515869	-100,582443
18050,207520	-101,526276
18052,899170	-99,847725
18055,590820	-100,005890
18058,282471	-100,497086
18060,974121	-100,763329
18063,665771	-101,327370
18066,357422	-101,127899
18069,049072	-100,237068
18071,740723	-99,957603
18074,432373	-99,365646
18077,124023	-99,786697
18079,815674	-98,315788
18082,507324	-98,428474
18085,198975	-100,323631
18087,890625	-101,585419
18090,582275	-101,595871
18093,273926	-100,603210
18095,965576	-99,569946
18098,657227	-100,002380
18101,348877	-100,651321
18104,040527	-101,341576
18106,732178	-101,018143
18109,423828	-100,802536
18112,115479	-100,403069
18114,807129	-99,694038
18117,498779	-99,390862
18120,190430	-99,354912
18122,882080	-100,087837
18125,573730	-99,150993
18128,265381	-98,293343
18130,957031	-98,761200
18133,648682	-99,074951
18136,340332	-99,311493
18139,031982	-99,241081
18141,723633	-99,994896
18144,415283	-100,225471
18147,106934	-100,236748
18149,798584	-100,497971
18152,490234	-99,744286
18155,181885	-100,289642
18157,873535	-100,863976
18160,565186	-102,721573
18163,256836	-100,390900
18165,948486	-99,044472
18168,640137	-99,756020
18171,331787	-98,539024
18174,023438	-98,289543
18176,715088	-99,550842
18179,406738	-99,462601
18182,098389	-99,917320
18184,790039	-100,642372
18187,481689	-99,757011
18190,173340	-100,359856
18192,864990	-101,155525
18195,556641	-100,065346
18198,248291	-100,979317
18200,939941	-100,961540
18203,631592	-99,945068
18206,323242	-100,740578
18209,014893	-101,119698
18211,706543	-99,862549
18214,398193	-99,194794
18217,089844	-99,871933
18219,781494	-99,523827
18222,473145	-99,507538
18225,164795	-100,413460
18227,856445	-101,193283
18230,548096	-101,325142
18233,239746	-99,640671
18235,931396	-99,545204
18238,623047	-100,494331
18241,314697	-100,244698
18244,006348	-99,935051
18246,697998	-100,674538
18249,389648	-101,328384
18252,081299	-101,809570
18254,772949	-99,227432
18257,464600	-100,051208
18260,156250	-100,203415
18262,847900	-99,518959
18265,539551	-99,321655
18268,231201	-100,449234
18270,922852	-100,742241
18273,614502	-100,444206
18276,306152	-101,848587
18278,997803	-102,229027
18281,689453	-101,883362
18284,381104	-100,067879
18287,072754	-98,942322
18289,764404	-100,172424
18292,456055	-101,221260
18295,147705	-100,645874
18297,839355	-100,833946
18300,531006	-99,657394
18303,222656	-99,655029
18305,914307	-99,693573
18308,605957	-99,262833
18311,297607	-99,181488
18313,989258	-98,875038
18316,680908	-100,420448
18319,372559	-101,138687
18322,064209	-101,055901
18324,755859	-100,423370
18327,447510	-99,535751
18330,139160	-100,720840
18332,830811	-102,386681
18335,522461	-103,424202
18338,214111	-100,748802
18340,905762	-99,724571
18343,597412	-100,383041
18346,289063	-100,748093
18348,980713	-99,739899
18351,672363	-100,577103
18354,364014	-100,127792
18357,055664	-100,084564
18359,747314	-100,706207
18362,438965	-100,833809
18365,130615	-99,883530
18367,822266	-99,868202
18370,513916	-100,837921
18373,205566	-100,657990
18375,897217	-102,239456
18378,588867	-101,761330
18381,280518	-100,781944
18383,972168	-100,281990
18386,663818	-101,135277
18389,355469	-102,176239
18392,047119	-100,478218
18394,738770	-99,799812
18397,430420	-99,880302
18400,122070	-99,485825
18402,813721	-100,099152
18405,505371	-100,769966
18408,197021	-100,456085
18410,888672	-99,827637
18413,580322	-100,471527
18416,271973	-101,143288
18418,963623	-99,829239
18421,655273	-101,147331
18424,346924	-102,050537
18427,038574	-101,213646
18429,730225	-98,779655
18432,421875	-100,429138
18435,113525	-101,759689
18437,805176	-101,371063
18440,496826	-101,479263
18443,188477	-101,226967
18445,880127	-101,007813
18448,571777	-100,776070
18451,263428	-101,336037
18453,955078	-102,208374
18456,646729	-104,056885
18459,338379	-101,535355
18462,030029	-100,951210
18464,721680	-100,188942
18467,413330	-100,928864
18470,104980	-101,474419
18472,796631	-100,597336
18475,488281	-100,207870
18478,179932	-100,485474
18480,871582	-101,013672
18483,563232	-100,886520
18486,254883	-99,943382
18488,946533	-101,412651
18491,638184	-101,483429
18494,329834	-100,577995
18497,021484	-100,408966
18499,713135	-100,129051
18502,404785	-100,950600
18505,096436	-99,645836
18507,788086	-100,350769
18510,479736	-100,493690
18513,171387	-101,360275
18515,863037	-100,169716
18518,554688	-101,510208
18521,246338	-101,497566
18523,937988	-99,605652
18526,629639	-100,531807
18529,321289	-101,316055
18532,012939	-101,172493
18534,704590	-102,062019
18537,396240	-103,181000
18540,087891	-102,384354
18542,779541	-101,001717
18545,471191	-101,665588
18548,162842	-101,294807
18550,854492	-99,869995
18553,546143	-100,620720
18556,237793	-101,504005
18558,929443	-101,706276
18561,621094	-101,902382
18564,312744	-101,183571
18567,004395	-101,082504
18569,696045	-100,880737
18572,387695	-101,028175
18575,079346	-101,497437
18577,770996	-102,023636
18580,462646	-102,296349
18583,154297	-101,469177
18585,845947	-101,554825
18588,537598	-102,006790
18591,229248	-100,828072
18593,920898	-101,160454
18596,612549	-101,567329
18599,304199	-99,944328
18601,995850	-100,580353
18604,687500	-102,042641
18607,379150	-101,427727
18610,070801	-101,029747
18612,762451	-101,137367
18615,454102	-102,208878
18618,145752	-100,931671
18620,837402	-100,955246
18623,529053	-102,434723
18626,220703	-101,461700
18628,912354	-100,915573
18631,604004	-100,816025
18634,295654	-101,462090
18636,987305	-100,422943
18639,678955	-100,079689
18642,370605	-99,828232
18645,062256	-99,967377
18647,753906	-100,371758
18650,445557	-101,679115
18653,137207	-100,849754
18655,828857	-100,441406
18658,520508	-100,434074
18661,212158	-100,214500
18663,903809	-100,833252
18666,595459	-100,661797
18669,287109	-100,996193
18671,978760	-101,693085
18674,670410	-102,601265
18677,362061	-101,664368
18680,053711	-101,387535
18682,745361	-102,037521
18685,437012	-101,976555
18688,128662	-101,535370
18690,820313	-101,105156
18693,511963	-102,011429
18696,203613	-100,861763
18698,895264	-99,554207
18701,586914	-101,649773
18704,278564	-102,131447
18706,970215	-101,912979
18709,661865	-101,220314
18712,353516	-101,466141
18715,045166	-102,724358
18717,736816	-101,583008
18720,428467	-101,102539
18723,120117	-99,995773
18725,811768	-100,820877
18728,503418	-99,994331
18731,195068	-100,186302
18733,886719	-100,404297
18736,578369	-100,680901
18739,270020	-102,886024
18741,961670	-101,554413
18744,653320	-100,319138
18747,344971	-101,164856
18750,036621	-101,874092
18752,728271	-100,899200
18755,419922	-100,263474
18758,111572	-101,124527
18760,803223	-100,166664
18763,494873	-101,227509
18766,186523	-101,670273
18768,878174	-100,699806
18771,569824	-100,267746
18774,261475	-101,094597
18776,953125	-102,638176
18779,644775	-102,094765
18782,336426	-101,903961
18785,028076	-102,123878
18787,719727	-103,006203
18790,411377	-102,022713
18793,103027	-101,306877
18795,794678	-102,991455
18798,486328	-101,684898
18801,177979	-102,306732
18803,869629	-102,485397
18806,561279	-100,765511
18809,252930	-102,735550
18811,944580	-101,995293
18814,636230	-101,457817
18817,327881	-101,221352
18820,019531	-100,379326
18822,711182	-101,572868
18825,402832	-102,372185
18828,094482	-103,182472
18830,786133	-102,865135
18833,477783	-102,776161
18836,169434	-102,153542
18838,861084	-100,769226
18841,552734	-100,451202
18844,244385	-101,000877
18846,936035	-102,773148
18849,627686	-102,609253
18852,319336	-101,875359
18855,010986	-101,084213
18857,702637	-102,008392
18860,394287	-100,885757
18863,085938	-101,155586
18865,777588	-101,998970
18868,469238	-101,120880
18871,160889	-102,580856
18873,852539	-102,600555
18876,544189	-101,184647
18879,235840	-100,742538
18881,927490	-100,460205
18884,619141	-100,578171
18887,310791	-101,261368
18890,002441	-102,104874
18892,694092	-103,359703
18895,385742	-101,609596
18898,077393	-101,160599
18900,769043	-101,305801
18903,460693	-101,550865
18906,152344	-102,332481
18908,843994	-102,648170
18911,535645	-102,449455
18914,227295	-101,719490
18916,918945	-101,443321
18919,610596	-102,088989
18922,302246	-101,604599
18924,993896	-101,806816
18927,685547	-101,988655
18930,377197	-101,429489
18933,068848	-101,658264
18935,760498	-101,967926
18938,452148	-102,690392
18941,143799	-102,452980
18943,835449	-102,337692
18946,527100	-101,919014
18949,218750	-102,768707
18951,910400	-103,408447
18954,602051	-102,771675
18957,293701	-102,906944
18959,985352	-100,970078
18962,677002	-101,618073
18965,368652	-102,199463
18968,060303	-101,747910
18970,751953	-101,633629
18973,443604	-101,751717
18976,135254	-101,297340
18978,826904	-102,308998
18981,518555	-102,002213
18984,210205	-102,004204
18986,901855	-103,580406
18989,593506	-101,790703
18992,285156	-102,579803
18994,976807	-101,548195
18997,668457	-101,290497
19000,360107	-101,969330
19003,051758	-101,595428
19005,743408	-101,638535
19008,435059	-101,509323
19011,126709	-101,737328
19013,818359	-101,890106
19016,510010	-101,713440
19019,201660	-101,808647
19021,893311	-101,223663
19024,584961	-102,589821
19027,276611	-102,517227
19029,968262	-101,705894
19032,659912	-100,734177
19035,351563	-101,360680
19038,043213	-102,601418
19040,734863	-102,910210
19043,426514	-101,844505
19046,118164	-102,446655
19048,809814	-102,408234
19051,501465	-102,117203
19054,193115	-102,189751
19056,884766	-102,159004
19059,576416	-101,878464
19062,268066	-102,308907
19064,959717	-101,944313
19067,651367	-102,322418
19070,343018	-101,295448
19073,034668	-101,994698
19075,726318	-104,020897
19078,417969	-103,996559
19081,109619	-102,947739
19083,801270	-102,879921
19086,492920	-102,683945
19089,184570	-102,654404
19091,876221	-101,237808
19094,567871	-101,092873
19097,259521	-103,213524
19099,951172	-102,075371
19102,642822	-101,880127
19105,334473	-102,887085
19108,026123	-102,452477
19110,717773	-102,506393
19113,409424	-102,384026
19116,101074	-102,217827
19118,792725	-102,478745
19121,484375	-101,895691
19124,176025	-102,173187
19126,867676	-102,340202
19129,559326	-103,367508
19132,250977	-103,502899
19134,942627	-102,361740
19137,634277	-102,751892
19140,325928	-102,697433
19143,017578	-102,034523
19145,709229	-102,106903
19148,400879	-104,713066
19151,092529	-103,940704
19153,784180	-101,898933
19156,475830	-102,320419
19159,167480	-103,633255
19161,859131	-103,144020
19164,550781	-102,029442
19167,242432	-102,208336
19169,934082	-100,545341
19172,625732	-101,403549
19175,317383	-102,343727
19178,009033	-101,780426
19180,700684	-102,527496
19183,392334	-102,143608
19186,083984	-102,007187
19188,775635	-103,324753
19191,467285	-102,941689
19194,158936	-103,029526
19196,850586	-102,079323
19199,542236	-101,884003
19202,233887	-103,392815
19204,925537	-103,863998
19207,617188	-102,427589
19210,308838	-103,531570
19213,000488	-102,583473
19215,692139	-103,216225
19218,383789	-102,856949
19221,075439	-102,431046
19223,767090	-103,324219
19226,458740	-104,104317
19229,150391	-101,760330
19231,842041	-101,213066
19234,533691	-102,297112
19237,225342	-102,155945
19239,916992	-101,903099
19242,608643	-103,032692
19245,300293	-103,124702
19247,991943	-102,704453
19250,683594	-103,114113
19253,375244	-104,071800
19256,066895	-102,732712
19258,758545	-102,106537
19261,450195	-102,394859
19264,141846	-103,483284
19266,833496	-103,475990
19269,525146	-103,387527
19272,216797	-103,411034
19274,908447	-102,417648
19277,600098	-101,296043
19280,291748	-100,412094
19282,983398	-101,723244
19285,675049	-102,532677
19288,366699	-103,071060
19291,058350	-102,066399
19293,750000	-102,405884
19296,441650	-102,836784
19299,133301	-102,181358
19301,824951	-102,260773
19304,516602	-102,660881
19307,208252	-103,528519
19309,899902	-102,828323
19312,591553	-102,461067
19315,283203	-101,853821
19317,974854	-101,901512
19320,666504	-101,542320
19323,358154	-100,940872
19326,049805	-102,006531
19328,741455	-103,543343
19331,433105	-104,387138
19334,124756	-102,621666
19336,816406	-103,350555
19339,508057	-104,286636
19342,199707	-103,513794
19344,891357	-103,131760
19347,583008	-103,056953
19350,274658	-102,279694
19352,966309	-101,375870
19355,657959	-102,649490
19358,349609	-102,855804
19361,041260	-102,672043
19363,732910	-102,753784
19366,424561	-101,402390
19369,116211	-102,180458
19371,807861	-103,023270
19374,499512	-102,304497
19377,191162	-103,685265
19379,882813	-103,791420
19382,574463	-101,957619
19385,266113	-102,647560
19387,957764	-103,508873
19390,649414	-102,386436
19393,341064	-103,024750
19396,032715	-102,636353
19398,724365	-103,019676
19401,416016	-102,005013
19404,107666	-101,123993
19406,799316	-101,051987
19409,490967	-101,542213
19412,182617	-101,469238
19414,874268	-102,542732
19417,565918	-102,798943
19420,257568	-102,773026
19422,949219	-103,739540
19425,640869	-103,368965
19428,332520	-102,260376
19431,024170	-101,473503
19433,715820	-101,458305
19436,407471	-101,563721
19439,099121	-103,395630
19441,790771	-103,339371
19444,482422	-103,182724
19447,174072	-104,855774
19449,865723	-104,232132
19452,557373	-102,836037
19455,249023	-102,413162
19457,940674	-102,452782
19460,632324	-103,863853
19463,323975	-104,272621
19466,015625	-103,089645
19468,707275	-103,793938
19471,398926	-104,211365
19474,090576	-103,328217
19476,782227	-103,329536
19479,473877	-103,464752
19482,165527	-103,086082
19484,857178	-104,154999
19487,548828	-103,925987
19490,240479	-103,552673
19492,932129	-103,704437
19495,623779	-102,962303
19498,315430	-102,492188
19501,007080	-102,940315
19503,698730	-103,919067
19506,390381	-103,937286
19509,082031	-104,034630
19511,773682	-104,155998
19514,465332	-103,081917
19517,156982	-102,291130
19519,848633	-103,593307
19522,540283	-103,682304
19525,231934	-102,432648
19527,923584	-103,002243
19530,615234	-103,449036
19533,306885	-104,608971
19535,998535	-104,423492
19538,690186	-103,562927
19541,381836	-103,830856
19544,073486	-103,423355
19546,765137	-102,999184
19549,456787	-102,333038
19552,148438	-102,132492
19554,840088	-103,220360
19557,531738	-103,828957
19560,223389	-104,301369
19562,915039	-103,136993
19565,606689	-102,806854
19568,298340	-103,874023
19570,989990	-103,280502
19573,681641	-104,005806
19576,373291	-104,437286
19579,064941	-103,156883
19581,756592	-103,822540
19584,448242	-104,005249
19587,139893	-105,275253
19589,831543	-104,266182
19592,523193	-102,950790
19595,214844	-103,420197
19597,906494	-103,503853
19600,598145	-103,798134
19603,289795	-103,456741
19605,981445	-104,106155
19608,673096	-104,490738
19611,364746	-104,873070
19614,056396	-104,355591
19616,748047	-104,289650
19619,439697	-105,223465
19622,131348	-104,458488
19624,822998	-104,480629
19627,514648	-104,624619
19630,206299	-103,933746
19632,897949	-103,737747
19635,589600	-102,791222
19638,281250	-103,460655
19640,972900	-102,645592
19643,664551	-103,232773
19646,356201	-103,058945
19649,047852	-104,048050
19651,739502	-105,135117
19654,431152	-104,094711
19657,122803	-103,691368
19659,814453	-105,126999
19662,506104	-104,052399
19665,197754	-103,750885
19667,889404	-104,149734
19670,581055	-103,112892
19673,272705	-102,843231
19675,964355	-103,548943
19678,656006	-103,125328
19681,347656	-102,618027
19684,039307	-103,246681
19686,730957	-102,787125
19689,422607	-104,130493
19692,114258	-104,326698
19694,805908	-105,134850
19697,497559	-105,406296
19700,189209	-103,488480
19702,880859	-103,665581
19705,572510	-106,116287
19708,264160	-105,022186
19710,955811	-105,199142
19713,647461	-104,060654
19716,339111	-104,116219
19719,030762	-104,646187
19721,722412	-103,807137
19724,414063	-105,831497
19727,105713	-104,141449
19729,797363	-104,162575
19732,489014	-104,504219
19735,180664	-103,968102
19737,872314	-102,736832
19740,563965	-103,658287
19743,255615	-104,370651
19745,947266	-103,509300
19748,638916	-103,804466
19751,330566	-103,452133
19754,022217	-105,317108
19756,713867	-104,305382
19759,405518	-103,001106
19762,097168	-103,473740
19764,788818	-103,307312
19767,480469	-103,087578
19770,172119	-102,705391
19772,863770	-103,217148
19775,555420	-104,006042
19778,247070	-104,759933
19780,938721	-103,911270
19783,630371	-104,816406
19786,322021	-106,292160
19789,013672	-105,818321
19791,705322	-105,118073
19794,396973	-103,394890
19797,088623	-103,300156
19799,780273	-103,403069
19802,471924	-103,781502
19805,163574	-103,963829
19807,855225	-103,370697
19810,546875	-103,659904
19813,238525	-103,965622
19815,930176	-104,544632
19818,621826	-104,882538
19821,313477	-104,731163
19824,005127	-105,193031
19826,696777	-104,429489
19829,388428	-103,538788
19832,080078	-104,584518
19834,771729	-105,689484
19837,463379	-104,762756
19840,155029	-104,264862
19842,846680	-104,078186
19845,538330	-103,646996
19848,229980	-104,221092
19850,921631	-104,486137
19853,613281	-105,249367
19856,304932	-107,136925
19858,996582	-105,345390
19861,688232	-104,544510
19864,379883	-103,830864
19867,071533	-103,364212
19869,763184	-103,463608
19872,454834	-103,955650
19875,146484	-103,878128
19877,838135	-105,408943
19880,529785	-106,356323
19883,221436	-106,274216
19885,913086	-105,054367
19888,604736	-105,257057
19891,296387	-104,093681
19893,988037	-104,188942
19896,679688	-104,135376
19899,371338	-104,915825
19902,062988	-105,690186
19904,754639	-103,874870
19907,446289	-102,910027
19910,137939	-103,795898
19912,829590	-105,242043
19915,521240	-106,083405
19918,212891	-105,989769
19920,904541	-105,219276
19923,596191	-104,188400
19926,287842	-104,065247
19928,979492	-104,477371
19931,671143	-104,207413
19934,362793	-104,228714
19937,054443	-103,989235
19939,746094	-103,358681
19942,437744	-105,881004
19945,129395	-104,991875
19947,821045	-105,301575
19950,512695	-104,837334
19953,204346	-106,146347
19955,895996	-105,338852
19958,587646	-103,536659
19961,279297	-104,983551
19963,970947	-105,254387
19966,662598	-105,656799
19969,354248	-104,876160
19972,045898	-105,217339
19974,737549	-106,552826
19977,429199	-104,320633
19980,120850	-104,332680
