Fréquence (Hz)	Niveau (dB)
3205,755615	-87,694496
3208,447266	-88,338028
3211,138916	-88,964172
3213,830566	-90,428368
3216,522217	-87,416916
3219,213867	-88,473091
3221,905518	-90,388916
3224,597168	-91,380936
3227,288818	-89,732132
3229,980469	-89,053856
3232,672119	-89,263420
3235,363770	-89,526459
3238,055420	-90,321678
3240,747070	-90,500999
3243,438721	-91,095924
3246,130371	-90,803284
3248,822021	-90,096558
3251,513672	-90,282463
3254,205322	-90,527534
3256,896973	-91,663559
3259,588623	-90,484627
3262,280273	-89,517677
3264,971924	-89,493309
3267,663574	-89,525726
3270,355225	-91,629211
3273,046875	-89,769318
3275,738525	-89,851616
3278,430176	-88,915405
3281,121826	-89,877655
3283,813477	-89,587914
3286,505127	-91,927719
3289,196777	-91,523605
3291,888428	-90,487648
3294,580078	-89,504807
3297,271729	-88,199547
3299,963379	-89,750893
3302,655029	-91,740799
3305,346680	-91,005402
3308,038330	-89,876411
3310,729980	-88,924683
3313,421631	-90,318542
3316,113281	-92,021660
3318,804932	-90,622459
3321,496582	-89,705414
3324,188232	-89,016075
3326,879883	-89,055313
3329,571533	-89,328606
3332,263184	-90,897652
3334,954834	-91,785904
3337,646484	-91,891777
3340,338135	-91,062347
3343,029785	-90,576157
3345,721436	-91,068893
3348,413086	-90,481499
3351,104736	-88,969536
3353,796387	-88,731750
3356,488037	-89,461678
3359,179688	-90,949203
3361,871338	-89,970108
3364,562988	-89,945526
3367,254639	-91,589546
3369,946289	-92,488503
3372,637939	-91,371712
3375,329590	-90,359917
3378,021240	-90,168915
3380,712891	-89,204506
3383,404541	-89,826530
3386,096191	-91,424110
3388,787842	-90,672012
3391,479492	-89,427757
3394,171143	-90,376869
3396,862793	-88,896523
3399,554443	-88,653954
3402,246094	-88,448235
3404,937744	-89,405777
3407,629395	-91,439720
3410,321045	-90,406647
3413,012695	-88,494507
3415,704346	-88,563736
3418,395996	-89,367828
3421,087646	-92,716141
3423,779297	-90,149796
3426,470947	-88,300537
3429,162598	-91,342804
3431,854248	-91,295235
3434,545898	-90,386520
3437,237549	-90,684235
3439,929199	-93,294113
3442,620850	-92,171509
3445,312500	-89,649124
3448,004150	-89,457535
3450,695801	-90,023193
3453,387451	-92,275009
3456,079102	-91,723106
3458,770752	-89,561195
3461,462402	-90,383560
3464,154053	-91,470436
3466,845703	-89,954681
3469,537354	-89,654373
3472,229004	-91,218048
3474,920654	-90,996696
3477,612305	-89,304787
3480,303955	-88,998032
3482,995605	-89,162811
3485,687256	-90,824165
3488,378906	-90,213356
3491,070557	-89,000786
3493,762207	-91,174820
3496,453857	-92,375092
3499,145508	-91,204056
3501,837158	-89,334099
3504,528809	-89,397270
3507,220459	-89,659966
3509,912109	-91,187729
3512,603760	-90,502228
3515,295410	-89,191933
3517,987061	-89,362709
3520,678711	-90,887665
3523,370361	-92,676781
3526,062012	-91,424232
3528,753662	-90,268990
3531,445313	-90,300415
3534,136963	-90,394142
3536,828613	-91,787842
3539,520264	-92,456924
3542,211914	-90,485298
3544,903564	-90,333046
3547,595215	-91,606598
3550,286865	-91,980423
3552,978516	-91,250534
3555,670166	-91,420685
3558,361816	-91,510216
3561,053467	-90,973717
3563,745117	-91,603851
3566,436768	-93,802628
3569,128418	-92,858429
3571,820068	-91,813576
3574,511719	-92,149612
3577,203369	-93,231232
3579,895020	-92,974136
3582,586670	-91,209282
3585,278320	-92,118378
3587,969971	-91,406448
3590,661621	-91,748558
3593,353271	-90,703423
3596,044922	-89,984413
3598,736572	-92,276428
3601,428223	-90,396233
3604,119873	-90,995186
3606,811523	-90,407822
3609,503174	-90,609497
3612,194824	-89,493324
3614,886475	-89,922333
3617,578125	-90,957474
3620,269775	-91,930679
3622,961426	-91,672791
3625,653076	-91,393745
3628,344727	-89,502350
3631,036377	-89,611557
3633,728027	-90,189995
3636,419678	-90,356346
3639,111328	-90,266113
3641,802979	-93,939308
3644,494629	-93,563148
3647,186279	-87,055176
3649,877930	-80,530373
3652,569580	-70,757942
3655,261230	-70,875107
3657,952881	-80,933655
3660,644531	-88,903183
3663,336182	-91,429611
3666,027832	-91,070107
3668,719482	-89,353989
3671,411133	-89,174324
3674,102783	-90,241928
3676,794434	-89,970703
3679,486084	-89,647835
3682,177734	-88,502701
3684,869385	-86,356300
3687,561035	-81,187546
3690,252686	-81,954224
3692,944336	-90,827240
3695,635986	-91,806816
3698,327637	-90,699562
3701,019287	-90,060860
3703,710938	-91,809753
3706,402588	-90,331467
3709,094238	-89,484291
3711,785889	-92,188652
3714,477539	-90,359207
3717,169189	-90,581581
3719,860840	-92,656494
3722,552490	-91,895302
3725,244141	-91,818077
3727,935791	-91,141159
3730,627441	-90,525246
3733,319092	-91,255814
3736,010742	-90,546356
3738,702393	-90,390701
3741,394043	-91,355782
3744,085693	-91,423904
3746,777344	-90,492004
3749,468994	-91,668198
3752,160645	-91,444481
3754,852295	-89,858917
3757,543945	-90,394279
3760,235596	-92,268387
3762,927246	-92,973228
3765,618896	-91,286568
3768,310547	-89,342682
3771,002197	-90,687866
3773,693848	-90,422012
3776,385498	-88,047592
3779,077148	-89,236588
3781,768799	-90,704430
3784,460449	-89,608826
3787,152100	-89,667511
3789,843750	-90,354240
3792,535400	-90,056725
3795,227051	-89,153999
3797,918701	-88,824333
3800,610352	-91,915314
3803,302002	-90,752434
3805,993652	-89,231888
3808,685303	-91,156555
3811,376953	-91,239670
3814,068604	-91,092682
3816,760254	-91,235588
3819,451904	-90,974083
3822,143555	-90,762352
3824,835205	-90,943497
3827,526855	-89,976959
3830,218506	-90,307503
3832,910156	-89,938705
3835,601807	-90,523773
3838,293457	-91,119461
3840,985107	-91,795952
3843,676758	-92,369789
3846,368408	-91,417183
3849,060059	-90,764168
3851,751709	-90,384987
3854,443359	-90,109062
3857,135010	-89,752533
3859,826660	-89,721275
3862,518311	-90,485077
3865,209961	-89,008652
3867,901611	-88,548386
3870,593262	-90,926659
3873,284912	-90,588043
3875,976563	-92,497803
3878,668213	-92,741837
3881,359863	-91,446571
3884,051514	-89,713341
3886,743164	-90,819366
3889,434814	-91,993622
3892,126465	-91,750282
3894,818115	-91,257553
3897,509766	-90,401581
3900,201416	-90,954407
3902,893066	-90,889381
3905,584717	-91,068748
3908,276367	-90,917557
3910,968018	-91,706543
3913,659668	-90,785286
3916,351318	-91,409805
3919,042969	-88,483246
3921,734619	-87,888680
3924,426270	-86,614662
3927,117920	-87,325287
3929,809570	-88,465279
3932,501221	-88,779282
3935,192871	-91,168320
3937,884521	-89,841530
3940,576172	-88,388046
3943,267822	-90,512939
3945,959473	-90,805099
3948,651123	-90,553444
3951,342773	-93,009064
3954,034424	-91,154419
3956,726074	-90,211334
3959,417725	-92,125671
3962,109375	-91,520393
3964,801025	-90,331032
3967,492676	-91,158051
3970,184326	-90,353088
3972,875977	-90,706650
3975,567627	-90,102989
3978,259277	-90,148392
3980,950928	-90,820137
3983,642578	-90,506004
3986,334229	-94,117729
3989,025879	-92,127556
3991,717529	-90,511909
3994,409180	-91,231674
3997,100830	-92,268814
3999,792480	-94,036575
4002,484131	-94,603500
4005,175781	-92,064308
4007,867432	-92,274345
4010,559082	-90,589783
4013,250732	-90,716080
4015,942383	-90,884399
4018,634033	-89,664101
4021,325684	-90,680618
4024,017334	-90,188438
4026,708984	-89,973511
4029,400635	-91,638153
4032,092285	-92,915535
4034,783936	-91,426842
4037,475586	-90,131767
4040,167236	-90,065430
4042,858887	-89,990013
4045,550537	-92,234154
4048,242188	-91,720276
4050,933838	-91,541512
4053,625488	-90,304543
4056,317139	-90,178757
4059,008789	-92,142944
4061,700439	-92,281006
4064,392090	-91,442635
4067,083740	-91,856575
4069,775391	-91,684250
4072,467041	-93,310730
4075,158691	-92,503227
4077,850342	-91,669464
4080,541992	-91,828125
4083,233643	-90,548721
4085,925293	-90,081345
4088,616943	-92,088867
4091,308594	-91,387665
4094,000244	-90,758293
4096,691895	-92,393745
4099,383545	-93,971939
4102,075195	-93,625343
4104,766846	-93,274216
4107,458496	-92,888008
4110,150146	-90,741928
4112,841797	-89,046242
4115,533447	-90,064026
4118,225098	-90,667145
4120,916748	-90,488144
4123,608398	-91,151794
4126,300049	-91,736259
4128,991699	-92,908585
4131,683350	-92,512039
4134,375000	-92,461327
4137,066650	-90,462097
4139,758301	-90,572296
4142,449951	-90,813087
4145,141602	-90,790047
4147,833252	-94,294090
4150,524902	-92,798759
4153,216553	-91,955147
4155,908203	-92,404533
4158,599854	-90,466141
4161,291504	-90,325195
4163,983154	-90,849136
4166,674805	-89,421913
4169,366455	-90,704315
4172,058105	-93,171959
4174,749756	-92,220314
4177,441406	-90,921013
4180,133057	-90,802711
4182,824707	-95,023010
4185,516357	-92,340759
4188,208008	-91,293106
4190,899658	-90,865517
4193,591309	-91,752579
4196,282959	-91,699265
4198,974609	-91,494247
4201,666260	-92,196220
4204,357910	-92,719437
4207,049561	-92,932594
4209,741211	-92,492996
4212,432861	-90,872307
4215,124512	-91,390236
4217,816162	-89,561852
4220,507813	-91,652527
4223,199463	-91,521561
4225,891113	-94,146927
4228,582764	-91,332451
4231,274414	-89,979195
4233,966064	-89,745628
4236,657715	-89,731133
4239,349365	-91,784401
4242,041016	-91,771774
4244,732666	-91,958374
4247,424316	-93,953316
4250,115967	-92,339249
4252,807617	-91,041527
4255,499268	-89,847420
4258,190918	-90,955063
4260,882568	-88,001984
4263,574219	-88,609230
4266,265869	-91,485222
4268,957520	-93,091652
4271,649170	-92,026520
4274,340820	-90,611954
4277,032471	-91,479004
4279,724121	-92,643631
4282,415771	-91,405640
4285,107422	-90,080307
4287,799072	-89,098381
4290,490723	-89,201233
4293,182373	-91,158325
4295,874023	-91,674812
4298,565674	-91,129059
4301,257324	-92,178284
4303,948975	-93,782089
4306,640625	-91,721756
4309,332275	-91,861557
4312,023926	-91,771194
4314,715576	-90,530090
4317,407227	-90,068428
4320,098877	-90,136543
4322,790527	-90,855255
4325,482178	-92,890198
4328,173828	-91,729958
4330,865479	-93,783791
4333,557129	-93,543762
4336,248779	-91,024574
4338,940430	-90,142899
4341,632080	-91,508179
4344,323730	-93,145386
4347,015381	-91,277077
4349,707031	-89,734268
4352,398682	-89,233719
4355,090332	-89,759300
4357,781982	-91,630318
4360,473633	-90,541252
4363,165283	-90,933762
4365,856934	-90,950806
4368,548584	-90,462891
4371,240234	-89,007980
4373,931885	-88,794067
4376,623535	-89,286140
4379,315186	-90,623924
4382,006836	-93,271355
4384,698486	-92,208191
4387,390137	-91,823906
4390,081787	-91,686241
4392,773438	-90,128700
4395,465088	-89,709831
4398,156738	-91,974701
4400,848389	-92,931564
4403,540039	-92,701012
4406,231689	-92,656471
4408,923340	-92,063606
4411,614990	-92,285995
4414,306641	-91,494011
4416,998291	-90,626312
4419,689941	-91,279289
4422,381592	-93,043320
4425,073242	-92,924049
4427,764893	-92,551346
4430,456543	-93,176750
4433,148193	-91,894440
4435,839844	-90,167091
4438,531494	-91,167755
4441,223145	-91,579742
4443,914795	-92,026360
4446,606445	-90,956650
4449,298096	-92,382141
4451,989746	-92,682663
4454,681396	-90,906372
4457,373047	-90,522461
4460,064697	-90,736099
4462,756348	-90,803200
4465,447998	-91,307045
4468,139648	-91,594147
4470,831299	-92,074509
4473,522949	-91,894661
4476,214600	-91,919571
4478,906250	-92,258484
4481,597900	-91,557457
4484,289551	-94,345261
4486,981201	-92,833847
4489,672852	-92,645752
4492,364502	-92,328506
4495,056152	-91,764542
4497,747803	-90,474091
4500,439453	-92,784233
4503,131104	-91,645248
4505,822754	-91,720856
4508,514404	-91,828781
4511,206055	-92,420876
4513,897705	-90,891777
4516,589355	-90,209030
4519,281006	-90,837639
4521,972656	-90,416321
4524,664307	-90,685997
4527,355957	-92,181442
4530,047607	-91,241562
4532,739258	-90,936768
4535,430908	-89,898468
4538,122559	-88,990707
4540,814209	-90,566849
4543,505859	-92,481834
4546,197510	-92,234894
4548,889160	-91,358879
4551,580811	-92,332756
4554,272461	-93,812187
4556,964111	-93,428246
4559,655762	-91,693230
4562,347412	-91,000900
4565,039063	-90,065063
4567,730713	-91,048119
4570,422363	-92,417252
4573,114014	-92,440010
4575,805664	-93,575058
4578,497314	-92,313454
4581,188965	-91,795799
4583,880615	-91,533226
4586,572266	-91,888626
4589,263916	-91,321938
4591,955566	-91,974106
4594,647217	-91,790230
4597,338867	-90,740196
4600,030518	-92,449379
4602,722168	-92,727531
4605,413818	-92,261307
4608,105469	-92,449623
4610,797119	-92,234421
4613,488770	-90,822105
4616,180420	-90,904541
4618,872070	-90,539520
4621,563721	-90,516106
4624,255371	-92,932358
4626,947021	-92,838905
4629,638672	-89,444702
4632,330322	-90,120583
4635,021973	-90,686752
4637,713623	-91,029114
4640,405273	-91,136559
4643,096924	-90,429321
4645,788574	-90,112198
4648,480225	-90,109589
4651,171875	-90,663292
4653,863525	-92,463036
4656,555176	-91,553650
4659,246826	-91,835526
4661,938477	-90,446846
4664,630127	-91,401237
4667,321777	-92,360672
4670,013428	-92,784416
4672,705078	-91,089043
4675,396729	-90,632439
4678,088379	-91,938927
4680,780029	-92,863472
4683,471680	-94,095169
4686,163330	-93,700439
4688,854980	-92,367790
4691,546631	-91,621292
4694,238281	-91,482979
4696,929932	-90,510246
4699,621582	-90,782021
4702,313232	-91,678551
4705,004883	-91,153748
4707,696533	-93,603661
4710,388184	-93,862541
4713,079834	-91,213905
4715,771484	-92,226540
4718,463135	-92,192772
4721,154785	-92,492516
4723,846436	-94,358658
4726,538086	-92,432861
4729,229736	-92,346390
4731,921387	-93,546188
4734,613037	-90,821533
4737,304688	-92,224823
4739,996338	-91,124985
4742,687988	-91,172897
4745,379639	-92,188911
4748,071289	-91,892204
4750,762939	-91,837860
4753,454590	-92,181534
4756,146240	-92,213837
4758,837891	-91,524323
4761,529541	-90,264954
4764,221191	-91,198006
4766,912842	-92,439194
4769,604492	-91,799110
4772,296143	-91,705078
4774,987793	-93,008797
4777,679443	-93,961632
4780,371094	-93,146111
4783,062744	-91,697617
4785,754395	-92,627457
4788,446045	-93,611710
4791,137695	-92,410942
4793,829346	-93,239601
4796,520996	-90,936043
4799,212646	-91,054459
4801,904297	-91,614273
4804,595947	-91,060043
4807,287598	-92,044449
4809,979248	-90,582848
4812,670898	-92,016243
4815,362549	-91,769211
4818,054199	-92,333336
4820,745850	-93,852074
4823,437500	-94,351929
4826,129150	-92,053749
4828,820801	-91,739838
4831,512451	-91,747139
4834,204102	-91,291313
4836,895752	-91,182198
4839,587402	-90,982460
4842,279053	-92,761513
4844,970703	-93,569260
4847,662354	-92,326920
4850,354004	-91,403992
4853,045654	-92,200233
4855,737305	-94,076347
4858,428955	-92,037041
4861,120605	-92,406425
4863,812256	-92,334068
4866,503906	-92,813011
4869,195557	-92,777321
4871,887207	-93,299492
4874,578857	-91,951843
4877,270508	-92,399094
4879,962158	-91,540771
4882,653809	-91,555138
4885,345459	-93,041672
4888,037109	-94,770683
4890,728760	-94,176895
4893,420410	-93,837090
4896,112061	-91,365746
4898,803711	-90,590393
4901,495361	-91,308434
4904,187012	-91,782555
4906,878662	-91,473869
4909,570313	-93,235794
4912,261963	-92,492203
4914,953613	-92,748466
4917,645264	-91,730835
4920,336914	-91,255020
4923,028564	-88,618996
4925,720215	-81,973167
4928,411865	-78,744911
4931,103516	-83,686867
4933,795166	-89,658348
4936,486816	-92,563438
4939,178467	-91,025223
4941,870117	-92,447655
4944,561768	-91,600548
4947,253418	-90,232613
4949,945068	-91,629265
4952,636719	-92,690491
4955,328369	-92,403488
4958,020020	-92,200340
4960,711670	-91,982468
4963,403320	-91,864182
4966,094971	-92,253944
4968,786621	-93,091225
4971,478271	-90,939079
4974,169922	-90,253311
4976,861572	-91,299706
4979,553223	-91,905319
4982,244873	-91,974403
4984,936523	-91,466141
4987,628174	-91,903786
4990,319824	-93,248230
4993,011475	-93,327789
4995,703125	-92,470016
4998,394775	-91,642586
5001,086426	-92,083046
5003,778076	-90,727440
5006,469727	-92,631027
5009,161377	-92,328316
5011,853027	-91,121819
5014,544678	-92,884644
5017,236328	-93,483589
5019,927979	-92,390373
5022,619629	-91,623894
5025,311279	-90,794182
5028,002930	-90,874229
5030,694580	-92,379585
5033,386230	-93,145676
5036,077881	-93,758553
5038,769531	-93,428429
5041,461182	-92,465050
5044,152832	-91,893951
5046,844482	-92,269554
5049,536133	-93,301117
5052,227783	-92,108498
5054,919434	-91,340965
5057,611084	-91,535843
5060,302734	-92,928993
5062,994385	-92,714958
5065,686035	-93,170097
5068,377686	-93,181374
5071,069336	-91,501526
5073,760986	-90,241737
5076,452637	-92,370857
5079,144287	-94,262779
5081,835938	-93,677444
5084,527588	-93,250435
5087,219238	-93,042427
5089,910889	-93,453720
5092,602539	-91,531334
5095,294189	-91,234306
5097,985840	-93,334991
5100,677490	-90,666748
5103,369141	-89,451881
5106,060791	-90,907982
5108,752441	-91,634590
5111,444092	-93,812492
5114,135742	-93,542595
5116,827393	-92,092514
5119,519043	-92,150360
5122,210693	-91,353134
5124,902344	-92,303329
5127,593994	-91,592712
5130,285645	-91,279976
5132,977295	-92,391304
5135,668945	-92,977638
5138,360596	-91,627792
5141,052246	-91,615982
5143,743896	-91,442467
5146,435547	-91,512573
5149,127197	-91,791367
5151,818848	-93,129112
5154,510498	-93,003250
5157,202148	-91,906029
5159,893799	-92,347206
5162,585449	-91,991577
5165,277100	-92,341858
5167,968750	-93,429581
5170,660400	-93,917534
5173,352051	-92,018700
5176,043701	-90,233612
5178,735352	-91,904877
5181,427002	-93,384621
5184,118652	-92,065895
5186,810303	-92,532440
5189,501953	-92,685493
5192,193604	-92,796738
5194,885254	-93,968376
5197,576904	-93,812523
5200,268555	-92,481613
5202,960205	-93,117188
5205,651855	-92,317337
5208,343506	-92,286324
5211,035156	-92,085854
5213,726807	-91,069298
5216,418457	-91,468864
5219,110107	-91,337517
5221,801758	-92,130974
5224,493408	-92,995140
5227,185059	-93,248306
5229,876709	-93,345436
5232,568359	-91,928574
5235,260010	-91,517731
5237,951660	-90,230225
5240,643311	-91,294853
5243,334961	-91,628532
5246,026611	-91,891273
5248,718262	-92,584518
5251,409912	-92,827316
5254,101563	-94,278305
5256,793213	-93,677872
5259,484863	-92,651474
5262,176514	-92,420876
5264,868164	-93,284592
5267,559814	-93,952843
5270,251465	-91,005768
5272,943115	-91,443642
5275,634766	-93,019295
5278,326416	-93,847893
5281,018066	-92,287018
5283,709717	-90,436172
5286,401367	-89,149391
5289,093018	-90,406830
5291,784668	-91,617073
5294,476318	-90,372108
5297,167969	-91,056816
5299,859619	-90,404442
5302,551270	-90,475784
5305,242920	-90,301361
5307,934570	-91,226997
5310,626221	-90,692764
5313,317871	-91,776314
